codigoEmenda,ano,tipoEmenda,autor,nomeAutor,numeroEmenda,localidadeDoGasto,funcao,subfuncao,valorEmpenhado,valorLiquidado,valorPago,valorRestoInscrito,valorRestoCancelado,valorRestoPago
202136610009,2021,Emenda Individual - Transferências com Finalidade Definida,HENRIQUE FONTANA,HENRIQUE FONTANA,0009,RIO GRANDE DO SUL (UF),Educação,Ensino superior,"191.336,61","51.952,52","0,00","382.673,22","10.421,00","180.915,61"
202124420009,2021,Emenda Individual - Transferências com Finalidade Definida,JOSE GUIMARAES,JOSE GUIMARAES,0009,BREJO SANTO - CE,Educação,Ensino superior,"193.032,25","16.773,00","0,00","398.931,17","0,00","180.165,58"
202141020015,2021,Emenda Individual - Transferências com Finalidade Definida,HELIO LOPES,HELIO LOPES,0015,Nacional,Defesa nacional,Atenção básica,"193.767,00","184.739,00","184.739,00","18.056,00","0,00","9.028,00"
202141710003,2021,Emenda Individual - Transferências com Finalidade Definida,ROSANA VALLE,ROSANA VALLE,0003,SÃO PAULO (UF),Educação,Ensino profissional,"194.040,00","0,00","0,00","582.120,00","0,00","0,00"
202114080001,2021,Emenda Individual - Transferências com Finalidade Definida,PATRUS ANANIAS,PATRUS ANANIAS,0001,MINAS GERAIS (UF),Agricultura,Promoção da produção agropecuária,"194.820,00","0,00","0,00","389.640,00","3.820,00","191.000,00"
202140880006,2021,Emenda Individual - Transferências com Finalidade Definida,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO,0006,JOÃO PESSOA - PB,Saúde,Assistência hospitalar e ambulatorial,"195.000,00","0,00","0,00","390.000,00","32.000,00","163.000,00"
202130890013,2021,Emenda Individual - Transferências com Finalidade Definida,EDUARDO CURY,EDUARDO CURY,0013,SÃO JOSÉ DO RIO PARDO - SP,Saúde,Atenção básica,"195.850,00","0,00","0,00","391.700,00","195.850,00","0,00"
202118800015,2021,Emenda Individual - Transferências com Finalidade Definida,ANGELA AMIN,ANGELA AMIN,0015,SANTA CATARINA (UF),Cultura,"Patrimônio histórico, artístico e arqueológico","196.580,93","0,00","0,00","393.161,86","13.336,68","183.244,25"
202141090008,2021,Emenda Individual - Transferências com Finalidade Definida,JOSE RICARDO,JOSE RICARDO,0008,Nacional,Educação,Educação básica,"196.871,58","0,00","0,00","590.614,74","0,00","0,00"
202139890004,2021,Emenda Individual - Transferências com Finalidade Definida,FRANCISCO JR.,FRANCISCO JR.,0004,GOIÁS (UF),Educação,Educação básica,"197.968,11","0,00","0,00","593.663,43","240,90","0,00"
202127180007,2021,Emenda Individual - Transferências com Finalidade Definida,AUGUSTO COUTINHO,AUGUSTO COUTINHO,0007,OLINDA - PE,Educação,Educação básica,"198.035,24","0,00","0,00","594.105,72","0,00","0,00"
202126150002,2021,Emenda Individual - Transferências com Finalidade Definida,ROBERTO ALVES,ROBERTO ALVES,0002,Nacional,Segurança pública,Policiamento,"198.199,00","0,00","0,00","396.398,00","0,00","198.199,00"
202130540005,2021,Emenda Individual - Transferências com Finalidade Definida,BETO ROSADO,BETO ROSADO,0005,RIO GRANDE DO NORTE (UF),Educação,Ensino superior,"198.399,86","14.700,00","14.700,00","367.399,72","0,00","183.699,86"
202141280014,2021,Emenda Individual - Transferências com Finalidade Definida,RAIMUNDO COSTA,RAIMUNDO COSTA,0014,BAHIA (UF),Saúde,Assistência hospitalar e ambulatorial,"198.443,00","0,00","0,00","396.886,00","49.834,94","148.608,06"
202139690001,2021,Emenda Individual - Transferências com Finalidade Definida,EDNA HENRIQUE,EDNA HENRIQUE,0001,Nacional,Segurança pública,Policiamento,"198.558,46","0,00","0,00","457.116,92","0,00","138.558,46"
202137390004,2021,Emenda Individual - Transferências com Finalidade Definida,PEDRO CUNHA LIMA,PEDRO CUNHA LIMA,0004,Nacional,Segurança pública,Policiamento,"198.558,46","0,00","0,00","457.116,92","0,00","138.558,46"
202124490014,2021,Emenda Individual - Transferências com Finalidade Definida,EFRAIM FILHO,EFRAIM FILHO,0014,Nacional,Segurança pública,Policiamento,"198.558,46","0,00","0,00","457.116,92","0,00","138.558,46"
202139190016,2021,Emenda Individual - Transferências com Finalidade Definida,BIA KICIS,BIA KICIS,0016,Nacional,Defesa nacional,Desporto comunitário,"198.881,60","22.860,00","22.860,00","352.043,20","37.836,00","138.185,60"
202122630005,2021,Emenda Individual - Transferências com Finalidade Definida,JADER BARBALHO,JADER BARBALHO,0005,PARÁ (UF),Educação,Ensino superior,"198.979,47","0,00","0,00","575.410,77","0,00","21.527,64"
202141090019,2021,Emenda Individual - Transferências com Finalidade Definida,JOSE RICARDO,JOSE RICARDO,0019,AMAZONAS (UF),Saúde,Assistência hospitalar e ambulatorial,"199.056,00","0,00","0,00","540.274,20","0,00","56.893,80"
202141020013,2021,Emenda Individual - Transferências com Finalidade Definida,HELIO LOPES,HELIO LOPES,0013,Nacional,Defesa nacional,Atenção básica,"199.214,32","98.225,00","5.178,00","388.072,64","0,00","194.036,32"
202114080019,2021,Emenda Individual - Transferências com Finalidade Definida,PATRUS ANANIAS,PATRUS ANANIAS,0019,MINAS GERAIS (UF),Cultura,Difusão cultural,"199.300,00","0,00","0,00","398.600,00","0,00","199.300,00"
202140920005,2021,Emenda Individual - Transferências com Finalidade Definida,CONFUCIO MOURA,CONFUCIO MOURA,0005,RONDÔNIA (UF),Saúde,Assistência hospitalar e ambulatorial,"199.366,00","0,00","0,00","398.732,00","0,00","199.366,00"
202124560008,2021,Emenda Individual - Transferências com Finalidade Definida,EDUARDO DA FONTE,EDUARDO DA FONTE,0008,PERNAMBUCO (UF),Saúde,Assistência hospitalar e ambulatorial,"199.374,00","0,00","0,00","398.748,00","71.134,48","128.239,52"
202138130013,2021,Emenda Individual - Transferências com Finalidade Definida,FERNANDO MONTEIRO,FERNANDO MONTEIRO,0013,PERNAMBUCO (UF),Educação,Ensino superior,"199.466,53","127.242,64","49.990,00","298.953,06","0,00","149.476,53"
202119830001,2021,Emenda Individual - Transferências com Finalidade Definida,MARIA DO ROSARIO,MARIA DO ROSARIO,0001,RIO GRANDE DO SUL (UF),Educação,Ensino superior,"199.501,33","30.360,09","0,00","399.002,66","1.330,00","198.171,33"
202113130006,2021,Emenda Individual - Transferências com Finalidade Definida,JOAO BOSCO DA COSTA,JOAO BOSCO DA COSTA,0006,SERGIPE (UF),Defesa nacional,Defesa terrestre,"199.513,93","0,00","0,00","399.027,86","0,00","199.513,93"
202139740018,2021,Emenda Individual - Transferências com Finalidade Definida,ELIAS VAZ,ELIAS VAZ,0018,GOIÁS (UF),Educação,Ensino profissional,"199.544,19","0,00","0,00","399.088,38","1.808,06","197.736,13"
202113310011,2021,Emenda Individual - Transferências com Finalidade Definida,ALICE PORTUGAL,ALICE PORTUGAL,0011,BAHIA (UF),Saúde,Vigilância epidemiológica,"199.558,66","199.558,66","0,00","399.117,32","0,00","199.558,66"
202124560007,2021,Emenda Individual - Transferências com Finalidade Definida,EDUARDO DA FONTE,EDUARDO DA FONTE,0007,PERNAMBUCO (UF),Saúde,Assistência hospitalar e ambulatorial,"199.598,00","199.598,00","199.598,00","0,00","0,00","0,00"
202139310010,2021,Emenda Individual - Transferências com Finalidade Definida,CARLOS VERAS,CARLOS VERAS,0010,PERNAMBUCO (UF),Educação,Ensino superior,"199.600,00","133.800,00","122.000,00","16,00","0,00","72.800,00"
202110740002,2021,Emenda Individual - Transferências com Finalidade Definida,ANDRE DE PAULA,ANDRE DE PAULA,0002,PERNAMBUCO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","199.625,00","0,00","0,00","499.250,00","0,00","99.625,00"
202140910017,2021,Emenda Individual - Transferências com Finalidade Definida,ZENAIDE MAIA,ZENAIDE MAIA,0017,RIO GRANDE DO NORTE (UF),Defesa nacional,Atenção básica,"199.677,00","164.985,15","144.112,00","111.130,00","0,00","55.565,00"
202120700018,2021,Emenda Individual - Transferências com Finalidade Definida,GORETE PEREIRA,GORETE PEREIRA,0018,CEARÁ (UF),Educação,Ensino superior,"199.745,18","155.750,30","0,00","399.490,36","0,00","199.745,18"
202139950017,2021,Emenda Individual - Transferências com Finalidade Definida,GENERAL PETERNELLI,GENERAL PETERNELLI,0017,Nacional,Defesa nacional,Atenção básica,"199.782,98","191.501,98","191.501,98","16.562,00","0,00","8.281,00"
202139160005,2021,Emenda Individual - Transferências com Finalidade Definida,AUREA CAROLINA,AUREA CAROLINA,0005,MINAS GERAIS (UF),Saúde,Assistência hospitalar e ambulatorial,"199.791,00","199.791,00","199.791,00","0,00","0,00","0,00"
202139660021,2021,Emenda Individual - Transferências com Finalidade Definida,DRA. SORAYA MANATO,DRA. SORAYA MANATO,0021,Nacional,Segurança pública,Policiamento,"199.804,00","0,00","0,00","399.608,00","0,00","199.804,00"
202134630004,2021,Emenda Individual - Transferências com Finalidade Definida,GASTAO VIEIRA,GASTAO VIEIRA,0004,MARANHÃO (UF),Educação,Ensino profissional,"199.827,44","193.877,44","10.171,83","379.311,22","0,00","189.655,61"
202140910008,2021,Emenda Individual - Transferências com Finalidade Definida,ZENAIDE MAIA,ZENAIDE MAIA,0008,RIO GRANDE DO NORTE (UF),Saúde,Assistência hospitalar e ambulatorial,"199.843,00","0,00","0,00","399.686,00","0,00","199.843,00"
202141450020,2021,Emenda Individual - Transferências com Finalidade Definida,BIA CAVASSA,BIA CAVASSA,0020,MATO GROSSO DO SUL (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","199.860,00","0,00","0,00","399.720,00","0,00","199.860,00"
202139040014,2021,Emenda Individual - Transferências com Finalidade Definida,ALE SILVA,ALE SILVA,0014,MINAS GERAIS (UF),Saúde,Assistência hospitalar e ambulatorial,"199.883,00","199.883,00","199.883,00","0,00","0,00","0,00"
202128130001,2021,Emenda Individual - Transferências com Finalidade Definida,PAULO FREIRE COSTA,PAULO FREIRE COSTA,0001,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,"199.883,00","120.772,00","120.772,00","158.222,00","0,00","79.111,00"
202110740005,2021,Emenda Individual - Transferências com Finalidade Definida,ANDRE DE PAULA,ANDRE DE PAULA,0005,PERNAMBUCO (UF),Educação,Assistência hospitalar e ambulatorial,"199.895,00","0,00","0,00","399.790,00","29.795,00","170.100,00"
202141190011,2021,Emenda Individual - Transferências com Finalidade Definida,MARIA ROSAS,MARIA ROSAS,0011,SÃO PAULO (UF),Educação,Educação básica,"199.898,33","0,00","0,00","599.680,78","14,21","0,00"
202139440016,2021,Emenda Individual - Transferências com Finalidade Definida,CORONEL ARMANDO,CORONEL ARMANDO,0016,Nacional,Defesa nacional,Administração geral,"199.902,07","195.571,07","195.571,07","8.662,00","0,00","4.331,00"
202135950004,2021,Emenda Individual - Transferências com Finalidade Definida,LINCOLN PORTELA,LINCOLN PORTELA,0004,MINAS GERAIS (UF),Saúde,Assistência hospitalar e ambulatorial,"199.905,00","199.905,00","199.905,00","0,00","0,00","0,00"
202124490017,2021,Emenda Individual - Transferências com Finalidade Definida,EFRAIM FILHO,EFRAIM FILHO,0017,SANTA RITA - PB,Saúde,Assistência hospitalar e ambulatorial,"199.915,00","0,00","0,00","599.745,00","0,00","0,00"
202129140010,2021,Emenda Individual - Transferências com Finalidade Definida,SERGIO PETECAO,SERGIO PETECAO,0010,Norte,Saúde,Assistência hospitalar e ambulatorial,"199.920,65","0,00","0,00","508.462,27","21.926,06","69.373,62"
202119350001,2021,Emenda Individual - Transferências com Finalidade Definida,ATILA LIRA,ATILA LIRA,0001,PIAUÍ (UF),Gestão ambiental,Recursos hídricos,"199.950,00","0,00","0,00","399.900,00","0,00","199.950,00"
202140910004,2021,Emenda Individual - Transferências com Finalidade Definida,ZENAIDE MAIA,ZENAIDE MAIA,0004,Nacional,Defesa nacional,Atenção básica,"199.954,71","0,00","0,00","399.909,42","500,00","199.454,71"
202124490010,2021,Emenda Individual - Transferências com Finalidade Definida,EFRAIM FILHO,EFRAIM FILHO,0010,PARAÍBA (UF),Saúde,Assistência hospitalar e ambulatorial,"199.960,00","199.960,00","199.960,00","0,00","0,00","0,00"
202141820013,2021,Emenda Individual - Transferências com Finalidade Definida,ZEQUINHA MARINHO,ZEQUINHA MARINHO,0013,SAPUCAIA - PA,Saúde,Assistência hospitalar e ambulatorial,"199.962,00","199.962,00","199.962,00","0,00","0,00","0,00"
202127780002,2021,Emenda Individual - Transferências com Finalidade Definida,AUREO RIBEIRO,AUREO RIBEIRO,0002,RIO DE JANEIRO (UF),Educação,Ensino superior,"199.962,88","0,00","0,00","399.925,76","258,64","199.704,24"
202130890012,2021,Emenda Individual - Transferências com Finalidade Definida,EDUARDO CURY,EDUARDO CURY,0012,Nacional,Defesa nacional,Ensino superior,"199.971,26","125.711,06","125.711,06","148.520,40","0,00","74.260,20"
202140340002,2021,Emenda Individual - Transferências com Finalidade Definida,LUISA CANZIANI,LUISA CANZIANI,0002,PARANÁ (UF),Saúde,Atenção básica,"199.972,00","0,00","0,00","599.916,00","0,00","0,00"
202141850004,2021,Emenda Individual - Transferências com Finalidade Definida,JORGINHO MELLO,JORGINHO MELLO,0004,SANTA CATARINA (UF),Ciência e Tecnologia,Desenvolvimento tecnológico e engenharia,"199.973,28","0,00","0,00","399.946,56","199.973,28","0,00"
202141900006,2021,Emenda Individual - Transferências com Finalidade Definida,JOSEILDO RAMOS,JOSEILDO RAMOS,0006,BAHIA (UF),Urbanismo,Assistência comunitária,"199.975,60","0,00","0,00","399.951,20","0,00","199.975,60"
202137380002,2021,Emenda Individual - Transferências com Finalidade Definida,PAULO AZI,PAULO AZI,0002,BAHIA (UF),Saúde,Atenção básica,"199.981,00","199.981,00","199.981,00","0,00","0,00","0,00"
202139150004,2021,Emenda Individual - Transferências com Finalidade Definida,AROLDO MARTINS,AROLDO MARTINS,0004,PARANÁ (UF),Assistência social,Alimentação e nutrição,"199.986,35","0,00","0,00","399.972,70","0,00","199.986,35"
202141140001,2021,Emenda Individual - Transferências com Finalidade Definida,LUIZ ANTONIO CORREA,LUIZ ANTONIO CORREA,0001,MENDES - RJ,Saúde,Assistência hospitalar e ambulatorial,"199.992,00","30.158,00","30.158,00","339.668,00","0,00","169.834,00"
202137370016,2021,Emenda Individual - Transferências com Finalidade Definida,ORLANDO SILVA,ORLANDO SILVA,0016,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,"199.993,00","199.993,00","199.993,00","0,00","0,00","0,00"
202139830003,2021,Emenda Individual - Transferências com Finalidade Definida,FELIPE RIGONI,FELIPE RIGONI,0003,ESPÍRITO SANTO (UF),Educação,Ensino profissional,"199.993,78","28.618,90","0,00","399.987,96","0,00","199.993,38"
202130800005,2021,Emenda Individual - Transferências com Finalidade Definida,DANIEL COELHO,DANIEL COELHO,0005,PERNAMBUCO (UF),Saúde,Atenção básica,"199.995,00","0,00","0,00","599.985,00","0,00","0,00"
202124490007,2021,Emenda Individual - Transferências com Finalidade Definida,EFRAIM FILHO,EFRAIM FILHO,0007,UIRAÚNA - PB,Saúde,Assistência hospitalar e ambulatorial,"199.996,00","0,00","0,00","496.802,20","0,00","103.185,80"
202192040004,2021,Emenda Individual - Transferências com Finalidade Definida,MARCOS DO VAL,MARCOS DO VAL,0004,ESPÍRITO SANTO (UF),Defesa nacional,Defesa naval,"199.996,25","23.789,66","23.789,66","352.413,18","283,96","175.922,63"
202119830016,2021,Emenda Individual - Transferências com Finalidade Definida,MARIA DO ROSARIO,MARIA DO ROSARIO,0016,Nacional,Saúde,Formação de recursos humanos,"199.997,34","0,00","0,00","399.994,68","0,00","199.997,34"
202130890009,2021,Emenda Individual - Transferências com Finalidade Definida,EDUARDO CURY,EDUARDO CURY,0009,SÃO PAULO (UF),Educação,Ensino superior,"199.998,14","82.178,14","8.279,40","383.437,48","0,00","191.718,74"
202138940003,2021,Emenda Individual - Transferências com Finalidade Definida,JOSE MARIO SCHREINER,JOSE MARIO SCHREINER,0003,Nacional,Assistência social,Alimentação e nutrição,"199.998,83","0,00","0,00","399.997,66","0,01","199.998,82"
202139430013,2021,Emenda Individual - Transferências com Finalidade Definida,CHRISTINO AUREO,CHRISTINO AUREO,0013,RIO DE JANEIRO (UF),Assistência social,Alimentação e nutrição,"199.999,11","199.999,11","0,00","399.998,22","0,00","199.999,11"
202122100010,2021,Emenda Individual - Transferências com Finalidade Definida,ESPERIDIAO AMIN,ESPERIDIAO AMIN,0010,Nacional,Defesa nacional,Desporto de rendimento,"199.999,40","116.276,88","0,00","399.998,80","0,00","199.999,40"
202133120003,2021,Emenda Individual - Transferências com Finalidade Definida,HELDER SALOMAO,HELDER SALOMAO,0003,ESPÍRITO SANTO (UF),Educação,Ensino superior,"199.999,99","0,00","0,00","399.999,98","0,00","199.999,99"
202141800003,2021,Emenda Individual - Transferências com Finalidade Definida,FABIANO CONTARATO,FABIANO CONTARATO,0003,ESPÍRITO SANTO (UF),Educação,Ensino superior,"199.999,99","199.999,99","199.999,99","0,00","0,00","0,00"
202139190015,2021,Emenda Individual - Transferências com Finalidade Definida,BIA KICIS,BIA KICIS,0015,Nacional,Defesa nacional,Defesa naval,"199.999,99","199.999,99","0,00","399.999,98","0,00","199.999,99"
202141700003,2021,Emenda Individual - Transferências com Finalidade Definida,PROFESSORA DAYANE PIMENTEL,PROFESSORA DAYANE PIMENTEL,0003,FEIRA DE SANTANA - BA,Desporto e lazer,Desporto comunitário,"20,00","0,00","0,00","40,00","24,49","199.975,51"
202138100005,2021,Emenda Individual - Transferências com Finalidade Definida,ANTONIO ANASTASIA,ANTONIO ANASTASIA,0005,MINAS GERAIS (UF),Saúde,Assistência hospitalar e ambulatorial,"20,00","0,00","0,00","40,00","20.888,00","179.112,00"
202140110007,2021,Emenda Individual - Transferências com Finalidade Definida,GLEISI HOFFMANN,GLEISI HOFFMANN,0007,PARANÁ (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","40,00","0,00","20,00"
202130930012,2021,Emenda Individual - Transferências com Finalidade Definida,EVAIR VIEIRA DE MELO,EVAIR VIEIRA DE MELO,0012,ESPÍRITO SANTO (UF),Agricultura,Meteorologia,"20,00","0,00","0,00","40,00","0,00","20,00"
202137650007,2021,Emenda Individual - Transferências com Finalidade Definida,SORAYA SANTOS,SORAYA SANTOS,0007,RIO DE JANEIRO (UF),Educação,Ensino superior,"20,00","0,00","0,00","40,00","0,00","20,00"
202112460017,2021,Emenda Individual - Transferências Especiais,JULIO CESAR,JULIO CESAR,0017,RIBEIRO GONÇALVES - PI,Encargos especiais,Outras transferências,"20,00","20,00","20,00","0,00","0,00","0,00"
202120700020,2021,Emenda Individual - Transferências com Finalidade Definida,GORETE PEREIRA,GORETE PEREIRA,0020,BEBERIBE - CE,Saúde,Assistência hospitalar e ambulatorial,"20,00","20,00","20,00","0,00","0,00","0,00"
202130890011,2021,Emenda Individual - Transferências com Finalidade Definida,EDUARDO CURY,EDUARDO CURY,0011,SÃO PAULO (UF),Educação,Ensino profissional,"20,00","0,00","0,00","40,00","0,00","20,00"
202130360015,2021,Emenda Individual - Transferências com Finalidade Definida,ALAN RICK,ALAN RICK,0015,ACRE (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","40,00","0,00","20,00"
202129730007,2021,Emenda Individual - Transferências com Finalidade Definida,PAULAO,PAULAO,0007,ALAGOAS (UF),Assistência social,Assistência comunitária,"20,00","0,00","0,00","40,00","0,00","20,00"
202119550001,2021,Emenda Individual - Transferências com Finalidade Definida,JOAO CAMPOS,JOAO CAMPOS,0001,GOIÁS (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","60,00","0,00","0,00"
202140330020,2021,Emenda Individual - Transferências com Finalidade Definida,LUCAS REDECKER,LUCAS REDECKER,0020,RIO GRANDE DO SUL (UF),Saúde,Assistência hospitalar e ambulatorial,"20,00","20,00","20,00","0,00","0,00","0,00"
202130950025,2021,Emenda Individual - Transferências Especiais,EVANDRO ROMAN,EVANDRO ROMAN,0025,PARANÁ (UF),Encargos especiais,Outras transferências,"20,00","20,00","20,00","0,00","0,00","0,00"
202130510002,2021,Emenda Individual - Transferências com Finalidade Definida,BACELAR,BACELAR,0002,BAHIA (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","10,00","10,00","20,00","0,00","10,00"
202141600023,2021,Emenda Individual - Transferências com Finalidade Definida,MARCELO FREIXO,MARCELO FREIXO,0023,RIO DE JANEIRO - RJ,Cultura,Difusão cultural,"20,00","0,00","0,00","40,00","0,00","20,00"
202130360013,2021,Emenda Individual - Transferências Especiais,ALAN RICK,ALAN RICK,0013,ACRE (UF),Encargos especiais,Outras transferências,"20,00","20,00","20,00","0,00","0,00","0,00"
202125730006,2021,Emenda Individual - Transferências com Finalidade Definida,JARBAS VASCONCELOS,JARBAS VASCONCELOS,0006,PERNAMBUCO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","60,00","0,00","0,00"
202140310004,2021,Emenda Individual - Transferências com Finalidade Definida,LEUR LOMANTO JUNIOR,LEUR LOMANTO JUNIOR,0004,BAHIA (UF),Assistência social,Assistência comunitária,"20,00","20,00","20,00","0,00","0,00","0,00"
202138090008,2021,Emenda Individual - Transferências com Finalidade Definida,SERGIO SOUZA,SERGIO SOUZA,0008,RIO BRANCO DO IVAÍ - PR,Agricultura,Promoção da produção agropecuária,"20,00","0,00","0,00","443.467,10","43.467,10","156.532,90"
202129940006,2021,Emenda Individual - Transferências com Finalidade Definida,SUBTENENTE GONZAGA,SUBTENENTE GONZAGA,0006,MINAS GERAIS (UF),Assistência social,Alimentação e nutrição,"20,00","15.516,72","15.516,72","374.268,03","0,00","179.181,81"
202128160010,2021,Emenda Individual - Transferências com Finalidade Definida,ROBERTO DE LUCENA,ROBERTO DE LUCENA,0010,Nacional,Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","40,00","0,00","20,00"
202140800017,2021,Emenda Individual - Transferências com Finalidade Definida,JAQUES WAGNER,JAQUES WAGNER,0017,BAHIA (UF),Urbanismo,Assistência comunitária,"20,00","0,00","0,00","40,00","0,00","20,00"
202125730010,2021,Emenda Individual - Transferências com Finalidade Definida,JARBAS VASCONCELOS,JARBAS VASCONCELOS,0010,RECIFE - PE,Urbanismo,infra-estrutura urbana,"20,00","0,00","0,00","40,00","20,00","0,00"
202127690019,2021,Emenda Individual - Transferências com Finalidade Definida,ZE SILVA,ZE SILVA,0019,MINAS GERAIS (UF),Agricultura,Extensão rural,"20,00","0,00","0,00","50,00","0,00","20,00"
202141410004,2021,Emenda Individual - Transferências com Finalidade Definida,DANIELLA RIBEIRO,DANIELLA RIBEIRO,0004,CAMPINA GRANDE - PB,Saúde,Assistência hospitalar e ambulatorial,"20,00","0,00","0,00","400.820,00","0,00","199.180,00"
202137310002,2021,Emenda Individual - Transferências com Finalidade Definida,MISAEL VARELLA,MISAEL VARELLA,0002,TOMBOS - MG,Saúde,Atenção básica,"20,00","20,00","20,00","0,00","0,00","0,00"
202132280003,2021,Emenda Individual - Transferências com Finalidade Definida,IVAN VALENTE,IVAN VALENTE,0003,Nacional,Saúde,Formação de recursos humanos,"20,00","0,00","0,00","40,00","0,00","20,00"
202127990020,2021,Emenda Individual - Transferências com Finalidade Definida,ELI CORREA FILHO,ELI CORREA FILHO,0020,BURI - SP,Saúde,Assistência hospitalar e ambulatorial,"20,00","20,00","20,00","0,00","0,00","0,00"
202141380011,2021,Emenda Individual - Transferências com Finalidade Definida,EDUARDO GIRAO,EDUARDO GIRAO,0011,CEARÁ (UF),Agricultura,Promoção da produção agropecuária,"20,00","0,00","0,00","782.000,00","0,00","9.000,00"
202139520004,2021,Emenda Individual - Transferências com Finalidade Definida,DANIELA DO WAGUINHO,DANIELA DO WAGUINHO,0004,RIO DE JANEIRO (UF),Saúde,Assistência hospitalar e ambulatorial,"20,00","20,00","20,00","0,00","0,00","0,00"
202140340005,2021,Emenda Individual - Transferências com Finalidade Definida,LUISA CANZIANI,LUISA CANZIANI,0005,PARANÁ (UF),Agricultura,Promoção da produção agropecuária,"20,00","0,00","0,00","782.000,00","0,00","9.000,00"
202139540006,2021,Emenda Individual - Transferências com Finalidade Definida,DAVID MIRANDA,DAVID MIRANDA,0006,Nacional,Cultura,Difusão cultural,"20,00","20,00","20,00","0,00","0,00","0,00"
202125790005,2021,Emenda Individual - Transferências com Finalidade Definida,FERNANDO AFFONSO COLLOR DE MELLO,FERNANDO AFFONSO COLLOR DE MELLO,0005,Nacional,Saúde,Assistência hospitalar e ambulatorial,"20,00","0,00","0,00","40,00","0,00","20,00"
202124420008,2021,Emenda Individual - Transferências com Finalidade Definida,JOSE GUIMARAES,JOSE GUIMARAES,0008,CEARÁ (UF),Educação,Ensino superior,"20,00","0,00","0,00","60,00","0,00","0,00"
202128120011,2021,Emenda Individual - Transferências com Finalidade Definida,PR. MARCO FELICIANO,PR. MARCO FELICIANO,0011,ORLÂNDIA - SP,Saúde,Assistência hospitalar e ambulatorial,"20,00","20,00","20,00","0,00","0,00","0,00"
202140690005,2021,Emenda Individual - Transferências com Finalidade Definida,SILVIO COSTA FILHO,SILVIO COSTA FILHO,0005,PERNAMBUCO (UF),Agricultura,Abastecimento,"20,00","120.537,73","39.802,93","320.394,14","0,00","160.197,07"
202139960008,2021,Emenda Individual - Transferências com Finalidade Definida,GENINHO ZULIANI,GENINHO ZULIANI,0008,VOTUPORANGA - SP,Assistência social,Alimentação e nutrição,"20,00","0,00","0,00","40,00","20,00","0,00"
202120180008,2021,Emenda Individual - Transferências com Finalidade Definida,AELTON FREITAS,AELTON FREITAS,0008,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,"20,00","20,00","20,00","0,00","0,00","0,00"
202127760003,2021,Emenda Individual - Transferências com Finalidade Definida,ALESSANDRO MOLON,ALESSANDRO MOLON,0003,RIO DE JANEIRO (UF),Educação,Educação básica,"20,00","0,00","0,00","40,00","0,00","20,00"
202139420003,2021,Emenda Individual - Transferências com Finalidade Definida,CHRIS TONIETTO,CHRIS TONIETTO,0003,Nacional,Saúde,Assistência hospitalar e ambulatorial,"20,00","0,00","0,00","40,00","0,00","20,00"
202139380004,2021,Emenda Individual - Transferências Especiais,CEZINHA DE MADUREIRA,CEZINHA DE MADUREIRA,0004,RIBEIRÃO BONITO - SP,Encargos especiais,Outras transferências,"20,00","20,00","20,00","0,00","0,00","0,00"
202137600011,2021,Emenda Individual - Transferências com Finalidade Definida,SEBASTIAO OLIVEIRA,SEBASTIAO OLIVEIRA,0011,CHÃ GRANDE - PE,Assistência social,Assistência comunitária,"20,00","20,00","20,00","0,00","0,00","0,00"
202136820015,2021,Emenda Individual - Transferências com Finalidade Definida,JULIO DELGADO,JULIO DELGADO,0015,BELO HORIZONTE - MG,Educação,Ensino superior,"20,00","20,00","20,00","0,00","0,00","0,00"
202141480002,2021,Emenda Individual - Transferências com Finalidade Definida,IGOR TIMO,IGOR TIMO,0002,MINAS GERAIS (UF),Assistência social,Alimentação e nutrição,"20,00","0,00","0,00","60,00","0,00","0,00"
202139510008,2021,Emenda Individual - Transferências com Finalidade Definida,DANIEL TRZECIAK,DANIEL TRZECIAK,0008,Sul,Cultura,Difusão cultural,"20,00","0,00","0,00","404.954,76","192.292,00","5.230,62"
202140390012,2021,Emenda Individual - Transferências com Finalidade Definida,MARCELO CALERO,MARCELO CALERO,0012,Nacional,Saúde,Difusão do conhecimento científico e tecnológico,"20,00","2,00","2,00","36,00","0,00","18,00"
202126080010,2021,Emenda Individual - Transferências com Finalidade Definida,LAERCIO OLIVEIRA,LAERCIO OLIVEIRA,0010,Nacional,Defesa nacional,Normatização e fiscalização,"20,00","112.383,47","53.677,67","292.644,66","0,00","146.322,33"
